[22Mar2025 15:44:40.311] [main/INFO] [Arclight/]: 

       ___           ___     __   /\
      /   | ________/ (_)__ / /  / /
     / /| |/ __/ __/ / / _ / _ \/__/
    / ___ / / / /_/ / / / / // / /
   /_/  |/_/  \__/_/_/\_ /_//_/ /
                     /__/     \/

    运行版本 arclight-1.16.5-1.0.26-SNAPSHOT-5c6b795
    构建日期 2024-05-01 08:52:59

[22Mar2025 15:44:40.398] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmlserver, --fml.forgeVersion, 36.2.42, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, nogui]
[22Mar2025 15:44:40.400] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 21.0.6 by Ubuntu
[22Mar2025 15:44:41.023] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirector CoreMod initialized successfully!
[22Mar2025 15:44:41.190] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[22Mar2025 15:44:41.249] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=file:/workspaces/reimagined-octo-doodle/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.4/mixin-0.8.4.jar Service=ModLauncher Env=SERVER
[22Mar2025 15:44:42.293] [main/INFO] [STDERR/]: [org.antlr.v4.runtime.ConsoleErrorListener:syntaxError:38]: line 13:0 token recognition error at: '`'
[22Mar2025 15:44:42.464] [main/INFO] [STDERR/]: [org.antlr.v4.runtime.ConsoleErrorListener:syntaxError:38]: line 1:0 token recognition error at: '~'
[22Mar2025 15:44:43.566] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [someoneelse.betternetherreforged.mixin.MixinConnector]
[22Mar2025 15:44:43.570] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [vazkii.botania.common.MixinConnector]
[22Mar2025 15:44:43.571] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [vazkii.patchouli.common.MixinConnector]
[22Mar2025 15:44:43.573] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [de.maxhenkel.camera.MixinConnector]
[22Mar2025 15:44:43.575] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [ca.spottedleaf.starlight.mixin.MixinConnector]
[22Mar2025 15:44:43.581] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [io.izzel.arclight.impl.ArclightConnector_Forge]
[22Mar2025 15:44:43.587] [main/INFO] [someoneelse.betternetherreforged.BetterNether/]: Better Nether: Mixin Connected!
[22Mar2025 15:44:43.631] [main/INFO] [Arclight/]: 核心 Mixin 配置已加载
[22Mar2025 15:45:21.185] [modloading-worker-0/INFO] [Waila/]: Registered plugin at de.teamlapen.vampirism_integrations.waila.WailaPlugin
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:lush_smaragdant_cave to structure_gel:[]
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:enchanted_forest to structure_gel:[]
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:sulphur_springs to structure_gel:[]
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered autumnity:orange_spotted_dark_forest to structure_gel:[]
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:mushroom_forest to structure_gel:[]
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered darkerdepths:crystal_cave to structure_gel:[]
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:windswept_cliffs to structure_gel:[]
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:coniferous_wooded_hills to structure_gel:[]
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:autumnal_wooded_hills to structure_gel:[]
[22Mar2025 15:45:21.657] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:rocky_edge to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:windswept_shore to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:meadows to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:highlands to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:boreal_plateau to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered cavesandcliffs:stony_peaks to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:lantern_woods to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:umbra_valley to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:snowy_boreal_forest to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:coniferous_forest to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered autumnity:yellow_spotted_forest to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:red_rock_valley to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:tropical_beach to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:snowy_coniferous_wooded_hills to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:jade_cave to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:nether_swampland to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:nether_swampland_terraces to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:redwood_peaks to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:foggy_mushroomland to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered darkerdepths:sandy_catacombs to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:poor_nether_grasslands to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered ars_nouveau:archwood_forest to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered greekfantasy:olive_forest to structure_gel:[]
[22Mar2025 15:45:21.658] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:blossoming_fields to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:snowy_cliffs to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:arid_highlands to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:plains_plateau to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:soul_plain to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:crimson_pinewood to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:flooded_deltas to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:forest to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:wart_forest to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered graveyard:haunted_forest to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:thornlands to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:swamp to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:mangrove_marsh to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered cavesandcliffs:jagged_peaks to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:high_coniferous_forest to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered darkerdepths:molten_cavern to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:upside_down_forest to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:rolling_hills to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:nether_jungle to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered autumnity:maple_forest to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:nether_mushroom_forest to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:desert_shrubland to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:autumnal_coniferous_forest to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:gravel_desert to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:clearing to structure_gel:[]
[22Mar2025 15:45:21.659] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:dust_wastelands to structure_gel:[]
[22Mar2025 15:45:21.660] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:wart_forest_edge to structure_gel:[]
[22Mar2025 15:45:21.660] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:oak_savannah to structure_gel:[]
[22Mar2025 15:45:21.660] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:dark_forest to structure_gel:[]
[22Mar2025 15:45:21.660] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:dry_shrubland to structure_gel:[]
[22Mar2025 15:45:21.660] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered cavesandcliffs:dripstone_caves to structure_gel:[]
[22Mar2025 15:45:21.660] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:megalake to structure_gel:[]
[22Mar2025 15:45:21.661] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:gravel_shore to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:megalake_grove to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:snowy_coniferous_forest to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered cavesandcliffs:lush_caves to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:woodlands to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:umbrella_jungle to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:desert_shrubland to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:fire_swamp to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:empty_aurora_cave to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:snowy_redwoods to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:dense_forest to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:shadow_forest to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:autumnal_woods to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:wooded_plateau to structure_gel:[]
[22Mar2025 15:45:21.662] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:neon_oasis to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:stream to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:empty_end_cave to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:pine_meadows to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:aspen_grove to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered cavesandcliffs:meadow to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered autumnity:pumpkin_fields to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:mini_jungle to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:lush_aurora_cave to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:overgrown_spires to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:lake to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:chorus_forest to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:bone_reef to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:magma_land to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:aspen_grove_hills to structure_gel:[]
[22Mar2025 15:45:21.663] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered vampirism:vampire_forest_hills to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:amber_land to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:end_cave to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:verdant_sands to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered autumnity:maple_forest_hills to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered graveyard:eroded_haunted_forest to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:sulfuric_bone_reef to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:firefly_forest to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:old_warped_woods to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered evilcraft:degraded to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:alpine_heights to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered autumnity:red_spotted_taiga to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:spooky_forest to structure_gel:[]
[22Mar2025 15:45:21.664] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:old_swampland to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered cavebiomeapi:cave to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:boreal_forest to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:stony_fields to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:dragon_graveyards to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:flooded_woodlands to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:empty_smaragdant_cave to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:baobab_fields to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:glacier to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:glowing_grasslands to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:meadow to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:nether_grasslands to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered cavesandcliffs:grove to structure_gel:[]
[22Mar2025 15:45:21.665] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered cavesandcliffs:frozen_peaks to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:cliffs to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:willow_wetlands to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered vampirism:vampire_forest to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:final_plateau to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:crimson_glowing_woods to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered cavesandcliffs:snowy_slopes to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:old_fungiwoods to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:blossoming_spires to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:painted_mountains to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:crimson_thicket to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:crystal_mountains to structure_gel:[]
[22Mar2025 15:45:21.666] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:dark_forest_center to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betternether:nether_mushroom_forest_edge to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:prairie to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered graveyard:haunted_lakes to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:dense_mushroom_forest to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered twilightforest:snowy_forest to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:snowy_high_coniferous_forest to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:wooded_island to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered traverse:lush_swamp to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:crystal_lakes to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered projectvibrantjourneys:redwoods to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered betterendforge:ice_starfield to structure_gel:[]
[22Mar2025 15:45:21.667] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Registered darkerdepths:glowshroom_caves to structure_gel:[]
[22Mar2025 15:45:21.668] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_plus:tower
[22Mar2025 15:45:21.668] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_plus:bigger_dungeon
[22Mar2025 15:45:21.669] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_plus:leviathan
[22Mar2025 15:45:21.669] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_plus:snowy_temple
[22Mar2025 15:45:21.669] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_plus:end_ruins
[22Mar2025 15:45:21.669] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_plus:warped_garden
[22Mar2025 15:45:21.669] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_plus:soul_prison
[22Mar2025 15:45:21.669] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:castle
[22Mar2025 15:45:21.670] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:desert_temple
[22Mar2025 15:45:21.670] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:desert_tomb
[22Mar2025 15:45:21.670] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:druid_circle
[22Mar2025 15:45:21.670] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:dungeon_variant
[22Mar2025 15:45:21.670] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:elders_temple
[22Mar2025 15:45:21.670] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:fishing_ship
[22Mar2025 15:45:21.670] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:flying_dutchman
[22Mar2025 15:45:21.670] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:hay_storage
[22Mar2025 15:45:21.671] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:ice_pit
[22Mar2025 15:45:21.671] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:jungle_monument
[22Mar2025 15:45:21.671] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:large_dungeon
[22Mar2025 15:45:21.671] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:miners_house
[22Mar2025 15:45:21.671] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:monster_maze
[22Mar2025 15:45:21.671] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:mushroom_house
[22Mar2025 15:45:21.672] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:pillager_camp
[22Mar2025 15:45:21.672] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:pirate_ship
[22Mar2025 15:45:21.672] [modloading-worker-0/INFO] [ModdingLegacy/structure_gel/]: Reloading biome config for dungeons_enhanced:ruined_building
